시도,시군구,생년,RFID구분,축종,품종,마릿수
"충청남도","천안시","2002","외장형","개","코카 스파니엘",7
"충청남도","천안시","2002","인식표","개","코카 스파니엘",1
"충청남도","천안시","2002","내장형","개","콜리",1
"충청남도","천안시","2002","외장형","개","토이 푸들",1
"충청남도","천안시","2002","외장형","개","페키니즈",3
"충청남도","천안시","2002","외장형","개","포메라니안",2
"충청남도","천안시","2002","내장형","개","포메라니안",2
"충청남도","천안시","2002","외장형","개","푸들",13
"충청남도","천안시","2002","인식표","개","푸들",1
"충청남도","천안시","2002","내장형","개","푸들",2
"충청남도","천안시","2003","내장형","개","골든 리트리버",1
"충청남도","천안시","2003","외장형","개","닥스훈트",2
"충청남도","천안시","2003","내장형","개","닥스훈트",2
"충청남도","천안시","2003","내장형","개","라사 압소",1
"충청남도","천안시","2003","외장형","개","말티즈",45
"충청남도","천안시","2003","인식표","개","말티즈",3
"충청남도","천안시","2003","내장형","개","말티즈",12
"충청남도","천안시","2003","외장형","개","미니어쳐 슈나우저",2
"충청남도","천안시","2003","외장형","개","미니어쳐 핀셔",7
"충청남도","천안시","2003","인식표","개","미니어쳐 핀셔",1
"충청남도","천안시","2003","외장형","개","믹스견",18
"충청남도","천안시","2003","인식표","개","믹스견",1
"충청남도","천안시","2003","내장형","개","믹스견",5
"충청남도","천안시","2003","내장형","개","불 테리어",1
"충청남도","천안시","2003","외장형","개","슈나우져",6
"충청남도","천안시","2003","인식표","개","슈나우져",1
"충청남도","천안시","2003","내장형","개","슈나우져",4
"충청남도","천안시","2003","외장형","개","스피츠",1
"충청남도","천안시","2003","외장형","개","시츄",49
"충청남도","천안시","2003","인식표","개","시츄",5
"충청남도","천안시","2003","내장형","개","시츄",15
"충청남도","천안시","2003","외장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2003","내장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2003","외장형","개","요크셔 테리어",26
"충청남도","천안시","2003","내장형","개","요크셔 테리어",4
"충청남도","천안시","2003","외장형","개","웰시 코기 펨브로크",1
"충청남도","천안시","2003","외장형","개","잉글리쉬 코카 스파니엘",1
"충청남도","천안시","2003","외장형","개","진도견",2
"충청남도","천안시","2003","내장형","개","진도견",1
"충청남도","천안시","2003","외장형","개","치와와",3
"충청남도","천안시","2003","외장형","개","코카 스파니엘",8
"충청남도","천안시","2003","내장형","개","코카 스파니엘",2
"충청남도","천안시","2003","내장형","개","콜리",1
"충청남도","천안시","2003","외장형","개","토이 푸들",2
"충청남도","천안시","2003","외장형","개","퍼그",1
"충청남도","천안시","2003","외장형","개","페키니즈",3
"충청남도","천안시","2003","외장형","개","포메라니안",6
"충청남도","천안시","2003","내장형","개","포메라니안",1
"충청남도","천안시","2003","외장형","개","포인터",1
"충청남도","천안시","2022","내장형","개","슈나우져",2
"충청남도","천안시","2022","외장형","개","스탠다드 푸들",4
"충청남도","천안시","2022","내장형","개","스탠다드 푸들",3
"충청남도","천안시","2022","외장형","개","스피츠",12
"충청남도","천안시","2022","내장형","개","스피츠",5
"충청남도","천안시","2022","외장형","개","시바",37
"충청남도","천안시","2022","내장형","개","시바",14
"충청남도","천안시","2022","외장형","개","시베리안 허스키",5
"충청남도","천안시","2022","내장형","개","시베리안 허스키",2
"충청남도","천안시","2022","외장형","개","시츄",24
"충청남도","천안시","2022","내장형","개","시츄",13
"충청남도","천안시","2022","외장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2022","내장형","개","아메리칸불리",2
"충청남도","천안시","2022","외장형","개","올드 잉글리쉬 불독",1
"충청남도","천안시","2022","내장형","개","올드 잉글리쉬 불독",1
"충청남도","천안시","2022","외장형","개","올드 잉글리쉬 쉽독",4
"충청남도","천안시","2022","내장형","개","올드 잉글리쉬 쉽독",1
"충청남도","천안시","2022","외장형","개","요크셔 테리어",14
"충청남도","천안시","2022","내장형","개","요크셔 테리어",3
"충청남도","천안시","2022","외장형","개","웰시 코기 카디건",9
"충청남도","천안시","2013","외장형","개","믹스견",109
"충청남도","천안시","2013","인식표","개","믹스견",37
"충청남도","천안시","2013","내장형","개","믹스견",116
"충청남도","천안시","2013","외장형","개","베들링턴 테리어",1
"충청남도","천안시","2013","내장형","개","벨지안 셰퍼드 독",1
"충청남도","천안시","2013","인식표","개","보더 콜리",2
"충청남도","천안시","2013","내장형","개","보더 콜리",6
"충청남도","천안시","2013","외장형","개","보스턴 테리어",8
"충청남도","천안시","2013","내장형","개","보스턴 테리어",3
"충청남도","천안시","2013","외장형","개","불 테리어",1
"충청남도","천안시","2013","인식표","개","불 테리어",1
"충청남도","천안시","2013","내장형","개","불 테리어",1
"충청남도","천안시","2013","외장형","개","불독",2
"충청남도","천안시","2013","내장형","개","불독",1
"충청남도","천안시","2013","내장형","개","브리타니 스파니엘",1
"충청남도","천안시","2013","외장형","개","비글",5
"충청남도","천안시","2013","인식표","개","비글",1
"충청남도","천안시","2013","내장형","개","비글",3
"충청남도","천안시","2013","외장형","개","비숑 프리제",23
"충청남도","천안시","2013","인식표","개","비숑 프리제",3
"충청남도","천안시","2013","내장형","개","비숑 프리제",16
"충청남도","천안시","2013","외장형","개","빠삐용",5
"충청남도","천안시","2013","인식표","개","빠삐용",1
"충청남도","천안시","2013","내장형","개","빠삐용",1
"충청남도","천안시","2013","외장형","개","사모예드",1
"충청남도","천안시","2013","내장형","개","사모예드",5
"충청남도","천안시","2013","외장형","개","삽살개",1
"충청남도","천안시","2013","내장형","개","삽살개",3
"충청남도","천안시","2013","인식표","개","샤페이",1
"충청남도","천안시","2013","인식표","개","셔틀랜드 쉽독",1
"충청남도","천안시","2013","내장형","개","셔틀랜드 쉽독",2
"충청남도","천안시","2013","외장형","개","셰퍼드",1
"충청남도","천안시","2013","외장형","개","슈나우져",8
"충청남도","천안시","2013","인식표","개","슈나우져",2
"충청남도","천안시","2013","내장형","개","슈나우져",16
"충청남도","천안시","2013","외장형","개","스코티쉬 테리어",1
"충청남도","천안시","2013","내장형","개","스탠다드 푸들",2
"충청남도","천안시","2013","외장형","개","스피츠",49
"충청남도","천안시","2013","인식표","개","스피츠",9
"충청남도","천안시","2013","내장형","개","스피츠",46
"충청남도","천안시","2013","내장형","개","시바",1
"충청남도","천안시","2013","외장형","개","시베리안 허스키",6
"충청남도","천안시","2013","내장형","개","시베리안 허스키",3
"충청남도","천안시","2013","외장형","개","시츄",70
"충청남도","천안시","2013","인식표","개","시츄",17
"충청남도","천안시","2013","내장형","개","시츄",76
"충청남도","천안시","2013","내장형","개","실키테리어",1
"충청남도","천안시","2013","외장형","개","아메리칸 코카 스파니엘",2
"충청남도","천안시","2013","인식표","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2013","내장형","개","아메리칸 코카 스파니엘",4
"충청남도","천안시","2013","내장형","개","아메리칸 핏불 테리어",1
"충청남도","천안시","2018","외장형","개","골든 리트리버",6
"충청남도","천안시","2018","인식표","개","골든 리트리버",4
"충청남도","천안시","2018","내장형","개","골든 리트리버",22
"충청남도","천안시","2018","외장형","개","그레이 하운드",1
"충청남도","천안시","2018","인식표","개","그레이트 덴",1
"충청남도","천안시","2018","내장형","개","그레이트 덴",1
"충청남도","천안시","2018","외장형","개","그레이트 피레니즈",2
"충청남도","천안시","2018","외장형","개","기타",10
"충청남도","천안시","2018","인식표","개","기타",1
"충청남도","천안시","2018","내장형","개","기타",22
"충청남도","천안시","2018","내장형","개","꼬똥 드 뚤레아",3
"충청남도","천안시","2018","외장형","개","닥스훈트",7
"충청남도","천안시","2012","내장형","개","라브라도 리트리버",5
"충청남도","천안시","2012","외장형","개","말라뮤트",1
"충청남도","천안시","2012","내장형","개","말라뮤트",1
"충청남도","천안시","2012","외장형","개","말티즈",339
"충청남도","천안시","2012","인식표","개","말티즈",63
"충청남도","천안시","2012","내장형","개","말티즈",216
"충청남도","천안시","2012","외장형","개","미니어쳐 닥스훈트",1
"충청남도","천안시","2012","외장형","개","미니어쳐 슈나우저",1
"충청남도","천안시","2012","내장형","개","미니어쳐 슈나우저",4
"충청남도","천안시","2012","외장형","개","미니어쳐 푸들",1
"충청남도","천안시","2012","인식표","개","미니어쳐 푸들",2
"충청남도","천안시","2012","내장형","개","미니어쳐 푸들",2
"충청남도","천안시","2012","외장형","개","미니어쳐 핀셔",17
"충청남도","천안시","2012","인식표","개","미니어쳐 핀셔",3
"충청남도","천안시","2012","내장형","개","미니어쳐 핀셔",15
"충청남도","천안시","2012","외장형","개","미디엄 푸들",3
"충청남도","천안시","2012","외장형","개","믹스견",111
"충청남도","천안시","2012","인식표","개","믹스견",32
"충청남도","천안시","2012","내장형","개","믹스견",78
"충청남도","천안시","2012","외장형","개","베들링턴 테리어",2
"충청남도","천안시","2012","내장형","개","벨지안 셰퍼드 독",1
"충청남도","천안시","2012","외장형","개","보더 콜리",4
"충청남도","천안시","2012","내장형","개","보더 콜리",4
"충청남도","천안시","2012","외장형","개","보스턴 테리어",9
"충청남도","천안시","2012","인식표","개","보스턴 테리어",2
"충청남도","천안시","2012","내장형","개","보스턴 테리어",4
"충청남도","천안시","2012","외장형","개","불 테리어",1
"충청남도","천안시","2012","외장형","개","불독",1
"충청남도","천안시","2012","외장형","개","비글",6
"충청남도","천안시","2012","인식표","개","비글",2
"충청남도","천안시","2012","내장형","개","비글",4
"충청남도","천안시","2012","외장형","개","비숑 프리제",5
"충청남도","천안시","2012","내장형","개","비숑 프리제",5
"충청남도","천안시","2012","외장형","개","빠삐용",6
"충청남도","천안시","2012","내장형","개","빠삐용",2
"충청남도","천안시","2012","내장형","개","사모예드",3
"충청남도","천안시","2012","외장형","개","삽살개",4
"충청남도","천안시","2012","내장형","개","삽살개",1
"충청남도","천안시","2012","내장형","개","셔틀랜드 쉽독",3
"충청남도","천안시","2012","외장형","개","셰퍼드",1
"충청남도","천안시","2012","외장형","개","슈나우져",8
"충청남도","천안시","2012","인식표","개","슈나우져",4
"충청남도","천안시","2012","내장형","개","슈나우져",5
"충청남도","천안시","2012","외장형","개","스탠다드 푸들",1
"충청남도","천안시","2012","내장형","개","스탠다드 푸들",1
"충청남도","천안시","2012","외장형","개","스피츠",46
"충청남도","천안시","2012","인식표","개","스피츠",10
"충청남도","천안시","2012","내장형","개","스피츠",31
"충청남도","천안시","2012","외장형","개","시베리안 허스키",4
"충청남도","천안시","2012","인식표","개","시베리안 허스키",1
"충청남도","천안시","2012","내장형","개","시베리안 허스키",1
"충청남도","천안시","2009","내장형","개","올드 잉글리쉬 쉽독",1
"충청남도","천안시","2009","외장형","개","요크셔 테리어",57
"충청남도","천안시","2009","인식표","개","요크셔 테리어",11
"충청남도","천안시","2009","내장형","개","요크셔 테리어",24
"충청남도","천안시","2009","외장형","개","재패니즈 스피츠",1
"충청남도","천안시","2009","내장형","개","잭 러셀 테리어",1
"충청남도","천안시","2009","외장형","개","진도견",14
"충청남도","천안시","2009","인식표","개","진도견",1
"충청남도","천안시","2009","내장형","개","진도견",6
"충청남도","천안시","2009","외장형","개","치와와",14
"충청남도","천안시","2009","인식표","개","치와와",3
"충청남도","천안시","2009","내장형","개","치와와",6
"충청남도","천안시","2009","외장형","개","코카 스파니엘",6
"충청남도","천안시","2009","내장형","개","코카 스파니엘",4
"충청남도","천안시","2009","외장형","개","토이 푸들",5
"충청남도","천안시","2009","인식표","개","토이 푸들",4
"충청남도","천안시","2009","외장형","개","페키니즈",8
"충청남도","천안시","2009","인식표","개","페키니즈",4
"충청남도","천안시","2009","내장형","개","페키니즈",4
"충청남도","천안시","2009","외장형","개","포메라니안",23
"충청남도","천안시","2009","인식표","개","포메라니안",5
"충청남도","천안시","2009","내장형","개","포메라니안",14
"충청남도","천안시","2009","외장형","개","푸들",74
"충청남도","천안시","2009","인식표","개","푸들",12
"충청남도","천안시","2009","내장형","개","푸들",33
"충청남도","천안시","2009","내장형","개","풍산견",2
"충청남도","천안시","2009","외장형","개","프렌치 불독",4
"충청남도","천안시","2009","내장형","개","프렌치 불독",1
"충청남도","천안시","2009","외장형","개","화이트테리어",1
"충청남도","천안시","2010","외장형","개","골든 리트리버",2
"충청남도","천안시","2010","내장형","개","골든 리트리버",7
"충청남도","천안시","2010","외장형","개","기타",1
"충청남도","천안시","2010","내장형","개","기타",1
"충청남도","천안시","2010","외장형","개","닥스훈트",16
"충청남도","천안시","2010","인식표","개","닥스훈트",2
"충청남도","천안시","2010","내장형","개","닥스훈트",9
"충청남도","천안시","2010","외장형","개","라브라도 리트리버",1
"충청남도","천안시","2010","내장형","개","라브라도 리트리버",2
"충청남도","천안시","2018","인식표","개","닥스훈트",9
"충청남도","천안시","2018","내장형","개","닥스훈트",26
"충청남도","천안시","2018","외장형","개","달마시안",3
"충청남도","천안시","2018","인식표","개","달마시안",1
"충청남도","천안시","2018","외장형","개","도고 아르젠티노",1
"충청남도","천안시","2018","내장형","개","도고 아르젠티노",3
"충청남도","천안시","2018","인식표","개","도베르만",2
"충청남도","천안시","2018","내장형","개","도베르만",4
"충청남도","천안시","2018","인식표","개","동경견",1
"충청남도","천안시","2018","내장형","개","동경견",1
"충청남도","천안시","2018","외장형","개","라브라도 리트리버",14
"충청남도","천안시","2018","인식표","개","라브라도 리트리버",8
"충청남도","천안시","2018","내장형","개","라브라도 리트리버",30
"충청남도","천안시","2018","외장형","개","라이카",5
"충청남도","천안시","2018","인식표","개","라이카",1
"충청남도","천안시","2018","내장형","개","로트와일러",2
"충청남도","천안시","2018","내장형","개","마스티프",1
"충청남도","천안시","2018","인식표","개","말라뮤트",1
"충청남도","천안시","2018","내장형","개","말라뮤트",1
"충청남도","천안시","2018","외장형","개","말티즈",131
"충청남도","천안시","2018","인식표","개","말티즈",125
"충청남도","천안시","2018","내장형","개","말티즈",330
"충청남도","천안시","2018","외장형","개","미니어쳐 슈나우저",1
"충청남도","천안시","2018","내장형","개","미니어쳐 슈나우저",2
"충청남도","천안시","2018","외장형","개","미니어쳐 푸들",8
"충청남도","천안시","2018","인식표","개","미니어쳐 푸들",4
"충청남도","천안시","2018","내장형","개","미니어쳐 푸들",4
"충청남도","천안시","2018","외장형","개","미니어쳐 핀셔",2
"충청남도","천안시","2018","내장형","개","미니어쳐 핀셔",7
"충청남도","천안시","2018","외장형","개","미디엄 푸들",2
"충청남도","천안시","2018","인식표","개","미디엄 푸들",1
"충청남도","천안시","2018","외장형","개","믹스견",125
"충청남도","천안시","2018","인식표","개","믹스견",106
"충청남도","천안시","2018","내장형","개","믹스견",299
"충청남도","천안시","2018","인식표","개","바셋 하운드",1
"충청남도","천안시","2018","내장형","개","버니즈 마운틴 독",1
"충청남도","천안시","2018","외장형","개","베들링턴 테리어",2
"충청남도","천안시","2018","인식표","개","베들링턴 테리어",1
"충청남도","천안시","2018","내장형","개","베들링턴 테리어",8
"충청남도","천안시","2022","내장형","개","웰시 코기 카디건",8
"충청남도","천안시","2022","외장형","개","웰시 코기 펨브로크",19
"충청남도","천안시","2022","내장형","개","웰시 코기 펨브로크",9
"충청남도","천안시","2022","외장형","개","이탈리안 그레이 하운드",27
"충청남도","천안시","2022","내장형","개","이탈리안 그레이 하운드",11
"충청남도","천안시","2022","내장형","개","잉글리쉬 포인터",1
"충청남도","천안시","2022","외장형","개","재패니즈 스피츠",1
"충청남도","천안시","2022","외장형","개","잭 러셀 테리어",1
"충청남도","천안시","2022","내장형","개","잭 러셀 테리어",3
"충청남도","천안시","2022","내장형","개","저먼 셰퍼드 독",3
"충청남도","천안시","2022","외장형","개","진도견",22
"충청남도","천안시","2022","내장형","개","진도견",41
"충청남도","천안시","2022","내장형","개","차우차우",1
"충청남도","천안시","2022","외장형","개","치와와",73
"충청남도","천안시","2022","내장형","개","치와와",13
"충청남도","천안시","2022","외장형","개","캐벌리어 킹 찰스 스파니엘",1
"충청남도","천안시","2022","외장형","개","코카 스파니엘",1
"충청남도","천안시","2022","내장형","개","코카 스파니엘",1
"충청남도","천안시","2022","외장형","개","토이 푸들",112
"충청남도","천안시","2022","내장형","개","토이 푸들",9
"충청남도","천안시","2022","내장형","개","티베탄 마스티프",1
"충청남도","천안시","2022","외장형","개","퍼그",6
"충청남도","천안시","2022","내장형","개","퍼그",1
"충청남도","천안시","2022","외장형","개","페키니즈",4
"충청남도","천안시","2022","외장형","개","포메라니안",331
"충청남도","천안시","2022","내장형","개","포메라니안",81
"충청남도","천안시","2022","외장형","개","푸들",236
"충청남도","천안시","2022","내장형","개","푸들",85
"충청남도","천안시","2022","외장형","개","풍산견",2
"충청남도","천안시","2022","내장형","개","풍산견",1
"충청남도","천안시","2022","외장형","개","프렌치 불독",28
"충청남도","천안시","2022","내장형","개","프렌치 불독",9
"충청남도","천안시","2022","외장형","개","핏불테리어",2
"충청남도","천안시","2022","내장형","개","핏불테리어",1
"충청남도","천안시","2022","외장형","개","휘펫",3
"충청남도","천안시","2022","내장형","개","휘펫",1
"충청남도","천안시","2010","인식표","개","라사 압소",2
"충청남도","천안시","2010","외장형","개","말티즈",225
"충청남도","천안시","2010","인식표","개","말티즈",53
"충청남도","천안시","2010","내장형","개","말티즈",116
"충청남도","천안시","2010","외장형","개","미니어쳐 닥스훈트",1
"충청남도","천안시","2010","외장형","개","미니어쳐 슈나우저",3
"충청남도","천안시","2010","인식표","개","미니어쳐 슈나우저",2
"충청남도","천안시","2010","내장형","개","미니어쳐 슈나우저",1
"충청남도","천안시","2010","외장형","개","미니어쳐 푸들",3
"충청남도","천안시","2010","외장형","개","미니어쳐 핀셔",8
"충청남도","천안시","2010","인식표","개","미니어쳐 핀셔",1
"충청남도","천안시","2010","내장형","개","미니어쳐 핀셔",2
"충청남도","천안시","2011","내장형","개","믹스견",55
"충청남도","천안시","2011","내장형","개","베들링턴 테리어",3
"충청남도","천안시","2011","외장형","개","보더 콜리",2
"충청남도","천안시","2011","내장형","개","보더 콜리",2
"충청남도","천안시","2011","외장형","개","보스턴 테리어",5
"충청남도","천안시","2011","내장형","개","보스턴 테리어",4
"충청남도","천안시","2011","외장형","개","불 테리어",1
"충청남도","천안시","2011","외장형","개","불독",1
"충청남도","천안시","2011","외장형","개","비글",7
"충청남도","천안시","2011","내장형","개","비글",1
"충청남도","천안시","2011","외장형","개","비숑 프리제",3
"충청남도","천안시","2011","인식표","개","비숑 프리제",1
"충청남도","천안시","2011","내장형","개","비숑 프리제",6
"충청남도","천안시","2011","외장형","개","빠삐용",1
"충청남도","천안시","2011","내장형","개","빠삐용",3
"충청남도","천안시","2011","외장형","개","사모예드",2
"충청남도","천안시","2011","인식표","개","사모예드",1
"충청남도","천안시","2011","내장형","개","사모예드",1
"충청남도","천안시","2011","외장형","개","삽살개",3
"충청남도","천안시","2011","인식표","개","삽살개",1
"충청남도","천안시","2011","내장형","개","삽살개",1
"충청남도","천안시","2011","외장형","개","샤페이",1
"충청남도","천안시","2015","인식표","개","미니어쳐 핀셔",4
"충청남도","천안시","2015","내장형","개","미니어쳐 핀셔",15
"충청남도","천안시","2015","외장형","개","믹스견",99
"충청남도","천안시","2015","인식표","개","믹스견",70
"충청남도","천안시","2015","내장형","개","믹스견",165
"충청남도","천안시","2015","외장형","개","베들링턴 테리어",3
"충청남도","천안시","2015","인식표","개","베들링턴 테리어",1
"충청남도","천안시","2015","내장형","개","베들링턴 테리어",4
"충청남도","천안시","2015","외장형","개","보더 콜리",4
"충청남도","천안시","2015","인식표","개","보더 콜리",2
"충청남도","천안시","2015","내장형","개","보더 콜리",6
"충청남도","천안시","2015","외장형","개","보스턴 테리어",5
"충청남도","천안시","2015","인식표","개","보스턴 테리어",4
"충청남도","천안시","2015","내장형","개","보스턴 테리어",15
"충청남도","천안시","2015","외장형","개","불 테리어",3
"충청남도","천안시","2015","외장형","개","불독",2
"충청남도","천안시","2015","내장형","개","불독",2
"충청남도","천안시","2015","외장형","개","비글",2
"충청남도","천안시","2015","인식표","개","비글",2
"충청남도","천안시","2015","내장형","개","비글",6
"충청남도","천안시","2015","외장형","개","비숑 프리제",19
"충청남도","천안시","2015","인식표","개","비숑 프리제",14
"충청남도","천안시","2015","내장형","개","비숑 프리제",59
"충청남도","천안시","2015","외장형","개","빠삐용",2
"충청남도","천안시","2015","내장형","개","빠삐용",5
"충청남도","천안시","2015","내장형","개","사모예드",4
"충청남도","천안시","2015","외장형","개","삽살개",5
"충청남도","천안시","2015","내장형","개","삽살개",5
"충청남도","천안시","2015","외장형","개","샤페이",1
"충청남도","천안시","2015","인식표","개","샤페이",1
"충청남도","천안시","2015","내장형","개","샤페이",1
"충청남도","천안시","2015","외장형","개","셔틀랜드 쉽독",3
"충청남도","천안시","2015","인식표","개","셔틀랜드 쉽독",1
"충청남도","천안시","2015","내장형","개","셔틀랜드 쉽독",6
"충청남도","천안시","2015","외장형","개","셰퍼드",1
"충청남도","천안시","2015","인식표","개","셰퍼드",2
"충청남도","천안시","2015","외장형","개","슈나우져",7
"충청남도","천안시","2015","인식표","개","슈나우져",3
"충청남도","천안시","2015","내장형","개","슈나우져",15
"충청남도","천안시","2015","외장형","개","스탠다드 푸들",3
"충청남도","천안시","2015","인식표","개","스탠다드 푸들",2
"충청남도","천안시","2015","내장형","개","스탠다드 푸들",4
"충청남도","천안시","2015","외장형","개","스피츠",25
"충청남도","천안시","2015","인식표","개","스피츠",8
"충청남도","천안시","2015","내장형","개","스피츠",54
"충청남도","천안시","2013","내장형","개","아메리칸불리",1
"충청남도","천안시","2013","내장형","개","알라스칸 말라뮤트",1
"충청남도","천안시","2013","외장형","개","올드 잉글리쉬 불독",1
"충청남도","천안시","2013","인식표","개","올드 잉글리쉬 불독",1
"충청남도","천안시","2013","내장형","개","올드 잉글리쉬 쉽독",4
"충청남도","천안시","2013","외장형","개","요크셔 테리어",51
"충청남도","천안시","2013","인식표","개","요크셔 테리어",9
"충청남도","천안시","2013","내장형","개","요크셔 테리어",41
"충청남도","천안시","2013","외장형","개","웰시 코기 카디건",1
"충청남도","천안시","2013","내장형","개","웰시 코기 카디건",1
"충청남도","천안시","2013","외장형","개","웰시 코기 펨브로크",7
"충청남도","천안시","2013","내장형","개","웰시 코기 펨브로크",11
"충청남도","천안시","2013","내장형","개","이탈리안 그레이 하운드",1
"충청남도","천안시","2013","내장형","개","잉글리쉬 세터",2
"충청남도","천안시","2013","외장형","개","잉글리쉬 코카 스파니엘",1
"충청남도","천안시","2013","외장형","개","잉글리쉬 포인터",1
"충청남도","천안시","2013","인식표","개","잉글리쉬 포인터",1
"충청남도","천안시","2013","외장형","개","재패니즈 스피츠",5
"충청남도","천안시","2013","인식표","개","재패니즈 스피츠",2
"충청남도","천안시","2013","외장형","개","잭 러셀 테리어",2
"충청남도","천안시","2013","내장형","개","잭 러셀 테리어",3
"충청남도","천안시","2013","내장형","개","제페니즈칭",1
"충청남도","천안시","2013","외장형","개","진도견",43
"충청남도","천안시","2013","인식표","개","진도견",13
"충청남도","천안시","2013","내장형","개","진도견",15
"충청남도","천안시","2013","외장형","개","차우차우",1
"충청남도","천안시","2013","내장형","개","차우차우",2
"충청남도","천안시","2013","외장형","개","치와와",55
"충청남도","천안시","2013","인식표","개","치와와",18
"충청남도","천안시","2013","내장형","개","치와와",46
"충청남도","천안시","2013","인식표","개","카네 코르소",1
"충청남도","천안시","2013","내장형","개","카네 코르소",2
"충청남도","천안시","2013","외장형","개","코카 스파니엘",11
"충청남도","천안시","2013","내장형","개","코카 스파니엘",16
"충청남도","천안시","2013","외장형","개","토이 푸들",31
"충청남도","천안시","2013","인식표","개","토이 푸들",7
"충청남도","천안시","2013","내장형","개","토이 푸들",14
"충청남도","천안시","2013","외장형","개","퍼그",6
"충청남도","천안시","2013","인식표","개","퍼그",2
"충청남도","천안시","2013","내장형","개","퍼그",4
"충청남도","천안시","2013","외장형","개","페키니즈",5
"충청남도","천안시","2013","인식표","개","페키니즈",3
"충청남도","천안시","2013","내장형","개","페키니즈",10
"충청남도","천안시","2013","외장형","개","포메라니안",123
"충청남도","천안시","2013","인식표","개","포메라니안",26
"충청남도","천안시","2013","내장형","개","포메라니안",93
"충청남도","천안시","2013","외장형","개","폭스테리어",1
"충청남도","천안시","2013","인식표","개","폭스테리어",1
"충청남도","천안시","2013","외장형","개","푸들",233
"충청남도","천안시","2013","인식표","개","푸들",39
"충청남도","천안시","2013","내장형","개","푸들",193
"충청남도","천안시","2018","내장형","개","벨기에 그로넨달",1
"충청남도","천안시","2018","외장형","개","보더 콜리",4
"충청남도","천안시","2018","인식표","개","보더 콜리",3
"충청남도","천안시","2018","내장형","개","보더 콜리",14
"충청남도","천안시","2018","내장형","개","보르조이",1
"충청남도","천안시","2018","외장형","개","보스턴 테리어",2
"충청남도","천안시","2018","인식표","개","보스턴 테리어",3
"충청남도","천안시","2018","내장형","개","보스턴 테리어",9
"충청남도","천안시","2018","내장형","개","불독",2
"충청남도","천안시","2018","외장형","개","브리타니 스파니엘",1
"충청남도","천안시","2018","외장형","개","비글",3
"충청남도","천안시","2018","내장형","개","비글",3
"충청남도","천안시","2018","외장형","개","비숑 프리제",57
"충청남도","천안시","2018","인식표","개","비숑 프리제",37
"충청남도","천안시","2018","내장형","개","비숑 프리제",146
"충청남도","천안시","2018","인식표","개","빠삐용",1
"충청남도","천안시","2018","내장형","개","빠삐용",5
"충청남도","천안시","2018","외장형","개","사모예드",2
"충청남도","천안시","2018","인식표","개","사모예드",1
"충청남도","천안시","2018","내장형","개","사모예드",5
"충청남도","천안시","2018","외장형","개","삽살개",3
"충청남도","천안시","2018","인식표","개","삽살개",2
"충청남도","천안시","2018","내장형","개","삽살개",7
"충청남도","천안시","2018","외장형","개","샤페이",1
"충청남도","천안시","2018","내장형","개","샤페이",3
"충청남도","천안시","2018","외장형","개","셔틀랜드 쉽독",1
"충청남도","천안시","2018","인식표","개","셔틀랜드 쉽독",2
"충청남도","천안시","2018","내장형","개","셔틀랜드 쉽독",13
"충청남도","천안시","2018","인식표","개","셰퍼드",1
"충청남도","천안시","2018","내장형","개","셰퍼드",2
"충청남도","천안시","2018","인식표","개","슈나우져",2
"충청남도","천안시","2018","내장형","개","슈나우져",6
"충청남도","천안시","2018","외장형","개","스탠다드 푸들",2
"충청남도","천안시","2018","인식표","개","스탠다드 푸들",2
"충청남도","천안시","2018","내장형","개","스탠다드 푸들",7
"충청남도","천안시","2018","외장형","개","스피츠",15
"충청남도","천안시","2018","인식표","개","스피츠",8
"충청남도","천안시","2018","내장형","개","스피츠",35
"충청남도","천안시","2018","외장형","개","시바",10
"충청남도","천안시","2018","인식표","개","시바",8
"충청남도","천안시","2018","내장형","개","시바",30
"충청남도","천안시","2018","외장형","개","시베리안 허스키",6
"충청남도","천안시","2018","인식표","개","시베리안 허스키",3
"충청남도","천안시","2018","내장형","개","시베리안 허스키",15
"충청남도","천안시","2018","외장형","개","시츄",20
"충청남도","천안시","2018","인식표","개","시츄",11
"충청남도","천안시","2018","내장형","개","시츄",49
"충청남도","천안시","2018","내장형","개","실키테리어",1
"충청남도","천안시","2018","내장형","개","아나톨리안 셰퍼드",1
"충청남도","천안시","2018","인식표","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2018","내장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2023","외장형","개","골든 리트리버",17
"충청남도","천안시","2023","내장형","개","골든 리트리버",3
"충청남도","천안시","2023","외장형","개","그레이 하운드",1
"충청남도","천안시","2023","외장형","개","기타",90
"충청남도","천안시","2023","내장형","개","기타",7
"충청남도","천안시","2023","외장형","개","꼬똥 드 뚤레아",4
"충청남도","천안시","2023","내장형","개","꼬똥 드 뚤레아",4
"충청남도","천안시","2023","외장형","개","닥스훈트",13
"충청남도","천안시","2023","내장형","개","닥스훈트",2
"충청남도","천안시","2023","외장형","개","달마시안",3
"충청남도","천안시","2023","외장형","개","도베르만",2
"충청남도","천안시","2023","내장형","개","도베르만",1
